HOUSEHOLD_ID,DRIVER_ID,POLICY_ID,CLAIM_ID,INCIDENT_CAUSE,DESCRIPTION,CLAIM_STATUS,ODOMETER_AT_LOSS,LOSS_EVENT_TIME,CLAIM_INIT_TIME,POLICE_REPORT,CLAIMS_AT_LOSS_DATE,LOSS_LOCATION_LAT,LOSS_LOCATION_LONG,CLAIM_AMOUNT,FLAG_FOR_FRAUD_INV,PRIMARY_DRIVER_ID,START_DATE,EXPIRY_DATE,MODEL_YEAR,MAKE,MODEL,PLATE,COLOR,INITIAL_ODOMETER,LOW_MILEAGE_USE,FIRST_NAME,LAST_NAME,GENDER,BIRTHDATE,SSN,DRIVERS_LICENSE_ID,DRIVERS_LICENSE_EXPIRY,DRIVERS_LICENSE_STATE,DATE_AT_CURRENT_ADDRESS,CONTACT_NUMBER,EMAIL,COMMUTE_DISCOUNT
BE01139,UCG4504,RY4686253,A-2018-ZQ787,5,,3,210110.4,2/8/18,2/14/18,0,1,41.74351584,-87.65855367,2060,0,UCG4504,5/10/17,5/10/18,2008,Dodge,Ram,UUGY799,Silver,205320,0,Cristina,Wormely,F,6/8/99,025-40-7679,I357-7703-4477,10/9/20,IL,9/9/99,826-388-0662 ,cwormely@inboux.com,0
GH07369,HMG5307,OT0463847,A-2018-ED838,1,,3,130550.1,3/31/18,4/6/18,0,1,41.82336424,-87.67418596,2700,0,EBG7180,11/5/17,11/5/18,2013,Toyota,Tundra,VFDV086,Med Dk Blue,117048,0,Clark,Nunally,M,11/19/59,161-45-3567,T787-7281-6561,4/3/21,IL,4/5/00,245-841-0534 ,cnunally@life.com,0
FH89848,LKU4949,TO6968240,A-2017-JY910,5,,3,178289.7,6/6/17,6/17/17,0,1,41.83804345,-87.72574496,2967,0,LKU4949,5/13/16,5/13/17,2009,Toyota,Highlander,ZZNM057,Med Red,165540,0,Lona,Inthisone,F,10/8/68,615-02-6017,D760-7141-5773,3/11/20,IL,8/19/13,241-856-0642 ,linthisone@ggmail.com,1
JH12836,WNV1383,TQ8626006,A-2016-XV991,2,,3,52294.1,3/22/16,3/24/16,0,1,41.87073773,-87.72041743,2590,0,WNV1383,9/20/15,9/19/16,2014,Ford,F-150,UKLC761,Silver,47592,0,Rebecca,Deiser,F,10/11/94,515-65-5023,D354-3676-1265,7/11/21,IL,6/16/11,241-654-0508 ,rdeiser@outloop.com,0
EJ05469,AJK6119,QZ2578445,A-2018-DD905,3,,3,335121,1/1/18,1/2/18,0,2,41.79330455,-87.72432934,2550,0,AJK6119,5/25/17,5/25/18,2004,Chevrolet,Equinox,MECX864,Light Brown,323124,0,Sasha,Raiola,F,11/14/88,678-56-3687,G712-2998-2316,9/6/21,IL,11/17/01,728-456-0631 ,sraiola@yahoot.com,1
HE02645,ZVJ5760,NN5305158,A-2018-IS958,5,,1,199785.6,5/21/18,6/1/18,1,2,41.95029931,-87.72625431,21530,1,DGX1009,4/17/17,4/17/18,2000,Ford,Mustang,HITM816,Med. Dark Gray,191700,1,Gail,Oladapo,M,3/13/85,210-41-3441,N456-9159-3255,6/6/18,IL,7/24/11,735-876-0388 ,goladapo@zohoo.com,0
FB28684,GHI9869,NP4752687,A-2016-SO646,1,,1,119953.7,4/14/16,4/24/16,1,1,41.8366502,-87.6558393,29960,1,GHI9869,11/22/15,11/21/16,2011,Toyota,Corolla,HSTE282,Med. Dark Gray,107940,0,Sherman,Syrek,M,2/3/47,314-78-0483,L357-8882-1074,6/25/19,IL,2/21/14,745-404-0857 ,ssyrek@freshmaail.com,0
CB56189,CVV6321,NZ7127290,A-2016-LV599,2,,3,119978.3,11/12/16,11/12/16,0,1,41.87641197,-87.65685532,2420,0,CVV6321,4/10/15,4/9/16,2011,Volkswagen,Jetta,MXMH342,Med Dk Blue,105120,0,Tamra,Wyka,F,11/23/43,313-72-0068,Z701-5749-3059,10/13/20,IL,9/16/09,741-631-0951 ,twyka@outloop.com,1
IA69355,XNM4053,WN9680094,A-2016-NB761,3,,1,287762.9,12/30/16,1/13/17,1,1,41.75877663,-87.59553081,31980,1,XNM4053,11/18/15,11/17/16,2003,Jeep,Compass,ZYFE566,Med Dk Blue,274404,0,Leanne,Palazola,F,2/20/60,388-96-7324,C802-5924-9709,8/11/18,IL,6/6/07,357-615-0884 ,lpalazola@freshmaail.com,0
FK47562,XAF8141,RN0805178,A-2017-GS526,2,,3,302054.1,3/24/17,4/5/17,0,2,41.74250705,-87.56959648,1500,0,XAF8141,5/25/16,5/25/17,2004,Toyota,Rav-4,JZMW137,Silver,294372,0,Louis,Sigala,M,5/15/46,068-24-2475,C217-8157-1678,5/9/20,IL,10/18/04,350-214-0777 ,lsigala@zohoo.com,0
LB95860,OJV7300,XQ5157211,A-2017-YI956,2,,3,153700.1,9/16/17,9/26/17,0,1,41.96860115,-87.70405343,1680,0,OJV7300,8/4/16,8/4/17,2009,Jeep,Grand Cherokee,RFIT318,Light Brown,148896,0,Tawana,Mccloe,F,1/20/98,038-50-4645,O111-8568-5224,6/19/20,IL,1/25/14,247-321-0063 ,tmccloe@mmail.com,0
FJ70674,QYR3008,UP0205774,A-2017-UM766,1,,1,114307.8,7/7/17,7/9/17,1,1,41.77863843,-87.73380828,30015,1,QYR3008,4/10/16,4/10/17,2011,Honda,CR-V,JXCH025,Med. Dark Gray,111996,0,Jessie,Nesvig,M,2/3/87,281-35-1412,G530-8091-9904,1/20/18,IL,1/15/17,748-735-0408 ,jnesvig@zohoo.com,0
ED11393,UBR3756,TU2525695,A-2016-TV937,3,,3,186150.9,5/2/16,5/9/16,1,1,41.66334431,-87.62197855,1030,0,UBR3756,11/25/15,11/24/16,2008,Cadillac,XT5,RUCD920,Med. Dark Gray,175200,0,Roxanna,Sipowicz,F,1/15/91,540-15-0660,T272-3241-6618,4/9/21,IL,9/7/06,723-387-0557 ,rsipowicz@mooosend.com,0
EJ46742,QPM9215,SV7677200,A-2016-XV192,3,,3,145273.3,4/26/16,5/8/16,0,1,41.74186459,-87.73966907,2725.5,0,QPM9215,6/22/15,6/21/16,2009,BMW,X5,JXDB419,Silver,132636,0,Ione,Rakich,F,11/19/51,129-40-6267,L223-4092-5269,2/3/21,IL,10/7/15,243-940-0183 ,irakich@mooosend.com,0
AK44043,DLT8828,QR3358683,A-2017-KE174,1,,3,157835.7,7/25/17,8/7/17,0,1,41.92933201,-87.71237288,16040,0,DLT8828,4/6/16,4/6/17,2010,Nissan,Rogue,MFBZ872,Silver,147276,0,Emma,Lich,F,3/7/72,435-90-2487,W878-6460-9807,7/25/18,IL,10/13/16,723-394-0355 ,elich@freshmaail.com,0
AK75328,ULA5646,RR9824821,A-2018-AN903,5,,4,122705,12/3/18,12/3/18,1,1,41.798054,-87.70353796,37380,1,ULA5646,5/19/17,5/19/18,2012,Kia,Soul,MFVC176,Light Brown,115848,0,Alyssa,Zamiska,F,1/27/57,079-42-4152,J797-1973-6641,11/18/20,IL,5/24/00,842-537-0884 ,azamiska@inboux.com,0
FM48658,UBZ4902,UO0416934,A-2018-DO700,2,,3,124151.5,6/20/18,6/28/18,1,2,41.75306195,-87.59948303,2090,0,UBZ4902,11/26/17,11/26/18,2012,Jeep,Compass,FGFF038,White,120012,0,Adelina,Vespo,F,8/3/68,774-69-0726,R907-3299-3056,2/17/20,IL,3/23/12,823-300-0241 ,avespo@mailjeep.com,0
FM16034,SYT8208,XW7156399,A-2017-GZ877,1,,3,22756.4,12/6/17,12/11/17,0,1,41.93977619,-87.63865432,2970,0,SYT8208,9/2/16,9/2/17,2016,Ford,F-150,NVXD290,Black,18348,0,Johnnie,Pastena,M,12/24/96,251-59-5179,J622-9659-7632,9/16/19,IL,7/20/02,748-427-0249 ,jpastena@lightemail.com,0
JG10354,XDW3629,ZX8265963,A-2018-JE376,4,,3,209957.6,2/4/18,2/12/18,0,2,41.82361373,-87.62571011,1670,0,XDW3629,6/26/17,6/26/18,2008,Acura,MDX,RABG364,Light Brown,206772,0,Tammi,Savic,F,1/29/64,513-31-6422,E641-9610-4878,3/14/19,IL,10/3/01,739-376-0183 ,tsavic@mmail.com,0
BE37991,BVX5673,RX2128464,A-2016-FO880,5,,3,382844.8,9/15/16,9/26/16,0,1,41.85287759,-87.61380888,1230,0,BVX5673,2/16/15,2/16/16,1998,Honda,Odyssey,FFUV807,Med Red,373680,0,Lindsay,Seen,F,10/4/77,513-07-9135,S110-7727-9341,9/30/20,IL,1/8/09,238-470-0457 ,lseen@inboux.com,0
ML12158,YGR5362,QU8528569,A-2018-RB437,1,,1,422792.1,6/10/18,6/11/18,0,1,41.78693165,-87.64511245,34160,1,ILE5845,3/2/17,3/2/18,1997,Ford,Expedition,EWSQ053,Silver,413028,0,Elise,Ismail,F,4/19/45,388-22-4036,Y126-3773-8591,10/5/20,IL,3/4/04,238-490-0975 ,eismail@freshmaail.com,0
ME64244,ZDX5513,TU9017020,A-2017-XY722,3,,3,259674.7,2/25/17,3/3/17,0,1,41.77113275,-87.57169163,2560,0,ZDX5513,7/18/16,7/18/17,2003,Toyota,Rav-4,EEAM991,Light Brown,256392,0,Rachelle,Divver,F,4/13/78,153-53-8599,I591-4660-6828,6/4/19,IL,10/25/01,741-748-0622 ,rdivver@mmail.com,0
GC13509,RMM6924,YO4187208,A-2017-TY365,3,,3,147349.3,8/23/17,8/26/17,1,1,41.69846607,-87.71343165,1380,0,RMM6924,8/24/16,8/24/17,2010,Chevrolet,Colorado,UXTO447,White,143016,0,Vicki,Loberger,F,7/22/65,691-25-1881,R347-4156-2538,7/3/19,IL,8/5/00,348-228-0268 ,vloberger@outloop.com,0
HC60619,ECY5159,OW1801069,A-2018-QF340,1,,3,50931.7,6/4/18,6/15/18,0,1,41.87928785,-87.64967929,1288,0,ECY5159,3/8/17,3/8/18,2016,Ford,F-150,VNLH436,Silver,43584,0,Hans,Seepersaud,M,1/17/65,267-16-6326,Q132-7018-3044,1/4/19,IL,2/7/13,259-504-0450 ,hseepersaud@mooosend.com,0
KK57920,TDB2488,VS8303317,A-2017-YY110,5,,3,190225.7,12/17/17,12/26/17,1,2,41.97908858,-87.68507235,1150,0,PPL4420,8/7/16,8/7/17,2008,Chevrolet,Impala,NHMI293,Med Dark Green,188808,0,Elsa,Gavan,F,9/26/63,511-26-0583,K631-2813-3230,3/12/21,IL,6/24/10,840-589-0566 ,egavan@life.com,0
JL26796,KON9386,YZ6860167,A-2018-UG599,5,,3,272119.8,2/24/18,3/9/18,1,1,41.87565854,-87.62440494,2560,0,IKN1809,2/9/17,2/9/18,2005,Cadillac,XT5,MENU056,Med Red,260124,0,Katy,Tinnon,F,3/13/70,269-69-6693,A290-2681-4631,10/14/21,IL,10/17/16,238-931-0802 ,ktinnon@beemail.com,0
IE69805,LCA4806,TQ1478466,A-2016-YZ404,5,,1,240753.5,12/23/16,1/3/17,1,4,41.77057869,-87.61553541,37869.5,1,LCA4806,9/15/15,9/14/16,2005,Ford,Escape,LVOD431,Med Dark Green,232188,0,Noemi,Greger,F,12/21/45,259-80-1411,Y696-1651-4952,1/7/21,IL,10/26/11,739-241-0267 ,ngreger@yahoot.com,0
AJ30623,MPK4261,XP0236535,A-2017-HC585,5,,1,127346.5,11/18/17,11/22/17,1,1,41.8648905,-87.67634267,25320,1,YEM2445,7/24/16,7/24/17,2011,Nissan,Rogue,LEJL050,Black,116580,0,Man,Kalt,M,4/20/88,873-26-0376,P565-1866-7610,8/4/18,IL,9/26/01,748-711-0791 ,mkalt@inboux.com,1
BF05653,XPP5884,RU6332468,A-2017-TV822,2,,3,189012.9,12/11/17,12/23/17,0,1,41.69201739,-87.67320262,2340,0,XPP5884,5/15/16,5/15/17,2007,Ford,Explorer,OJXE068,Med Dk Blue,187428,0,Terrance,Pasi,M,10/28/44,282-81-4334,J402-2049-9963,11/30/19,IL,11/23/11,235-202-0550 ,tpasi@fasstmail.com,0
FJ65047,CKB9965,RP2795683,A-2018-OQ902,1,,1,55748.4,7/1/18,7/13/18,1,1,41.79463883,-87.63226705,33360,1,CKB9965,4/14/17,4/14/18,2013,Chevrolet,Malibu,OGTJ087,Light Brown,47520,1,Tory,Gaab,M,3/6/60,685-94-0906,T761-9495-5769,7/30/20,IL,3/16/01,728-525-0960 ,tgaab@beemail.com,0
GK36994,JGC8713,QT7588940,A-2017-FC128,1,,3,263171,12/3/17,12/6/17,1,1,41.88914494,-87.62943658,2970,0,JGC8713,5/23/16,5/23/17,2003,Ford,Focus,QJUO895,Silver,260904,0,Aron,Groeneweg,M,7/10/50,639-84-3942,D417-3705-9521,9/9/19,IL,2/5/14,748-290-0594 ,agroeneweg@lightemail.com,0
IE63482,PNN4361,OZ8234823,A-2018-MH427,5,,1,175335,5/25/18,6/5/18,1,1,41.89143226,-87.75200761,27520,1,PNN4361,6/6/17,6/6/18,2003,Audi,Q5,WRQO257,Gold,165240,1,Kris,Lloydjones,F,6/6/45,452-01-1531,F363-4740-6982,4/16/21,IL,6/20/13,750-860-0412 ,klloydjones@husshmail.com,0
BE38500,TEO5489,ZU5901834,A-2017-MO317,1,,1,147273.5,8/1/17,8/9/17,0,5,41.73677557,-87.60354803,2040,1,VUB2377,11/10/16,11/10/17,2002,Ford,Edge,SCKC313,Med. Dark Gray,142020,1,Kasey,Santagata,M,5/9/79,893-37-9108,S347-6018-8011,8/8/18,IL,10/2/99,738-460-0214 ,ksantagata@lightemail.com,1
LH95954,CKN8943,OQ9481175,A-2017-NI780,2,,3,46993.2,2/16/17,2/17/17,1,1,41.75466012,-87.74138476,1090,0,QQZ9590,10/7/16,10/7/17,2015,Nissan,Rogue,LWTR708,Black,43320,0,Janet,Cumings,F,4/2/54,507-71-4587,F963-2417-3450,12/7/21,IL,9/20/03,348-910-0529 ,jcumings@ggmail.com,0
IA98679,PGB8335,TQ9350084,A-2018-TY624,1,,3,255679.4,4/2/18,4/9/18,0,3,41.72692495,-87.66023154,1120,0,PGB8335,5/10/17,5/10/18,2006,Acura,MDX,PKMW863,Med Dark Green,242148,0,Raymundo,Mizia,M,12/17/67,810-75-2634,A791-5735-3331,11/30/19,IL,1/11/04,245-717-0407 ,rmizia@beemail.com,0
MG96186,MHU2796,TQ3362395,A-2017-LO249,1,,3,122033.3,7/15/17,7/20/17,0,1,41.88692445,-87.62571231,1180,0,MHU2796,4/20/16,4/20/17,2012,Kia,Sportage,QEKA746,Med. Dark Gray,111300,0,Maryellen,Lasak,F,11/12/75,431-47-9611,C965-5468-1183,11/21/20,IL,1/1/07,221-567-0882 ,mlasak@fasstmail.com,1
AD47823,DFC6963,SN1405541,A-2018-KF705,3,,3,289082,7/12/18,7/25/18,0,1,41.70719854,-87.61416259,1280,0,UNR4845,1/24/17,1/24/18,2005,Chevrolet,Camaro,CLLP865,Silver,276156,0,Pansy,Vanooyen,F,5/8/81,736-62-9680,R579-6347-6887,6/26/19,IL,2/15/17,329-646-0461 ,pvanooyen@husshmail.com,0
EG20576,UYH8631,NU2115442,A-2017-UH789,2,,3,223509.5,9/27/17,9/28/17,0,1,41.90243796,-87.62359866,2230,0,UYH8631,8/19/16,8/19/17,2006,Acura,MDX,ATEF694,Light Brown,219552,0,Elvira,Pisciotti,F,9/9/69,873-13-2358,E157-8145-5587,8/22/20,IL,8/2/00,824-460-0367 ,episciotti@mailjeep.com,0
KG13317,DTK3926,RQ0657050,A-2018-IJ688,1,,1,146132.5,4/30/18,5/3/18,1,3,42.01807519,-87.66583922,23370,1,DTK3926,7/18/17,7/18/18,2012,Honda,CR-V,IKPF548,Silver,132312,0,Jarred,Worlock,M,9/7/50,588-20-3104,F869-4085-9720,10/18/20,IL,8/9/10,736-936-0323 ,jworlock@yahoot.com,0
AF33555,PNU4909,SU0172310,A-2017-YG663,5,,3,131021.8,8/31/17,9/7/17,1,1,41.93273975,-87.64243739,3070.5,0,PNU4909,9/5/16,9/5/17,2011,Jeep,Cherokee,ZIRP455,Silver,123324,0,Damion,Tichnor,M,4/7/84,095-99-2573,D785-4947-3508,10/30/21,IL,11/9/99,358-212-0768 ,dtichnor@yahoot.com,0
BJ29463,ADI9199,PO6164104,A-2017-XH615,5,,3,238591.1,9/17/17,9/30/17,1,1,41.75829349,-87.62468287,1860,0,ADI9199,3/23/16,3/23/17,2006,Dodge,Ram,OQLD259,Silver,223848,0,August,Morgenthal,M,6/14/55,646-55-3888,P408-2484-1302,2/26/21,IL,9/10/04,840-953-0759 ,amorgenthal@yahoot.com,0
FF85725,PNI9297,YS2027810,A-2017-TP367,3,,1,210488.1,11/3/17,11/5/17,1,1,41.92765122,-87.77083553,33640,1,PNI9297,10/1/16,10/1/17,2008,Nissan,Frontier,XEQF917,Silver,202608,0,Cruz,Dickneite,F,6/15/91,200-31-6667,I480-8127-8705,5/14/19,IL,7/1/11,748-959-0329 ,cdickneite@gmxx.com,0
KD41460,FPE2806,PP8807559,A-2018-JM379,1,,3,223844.5,1/31/18,2/4/18,0,1,41.98661416,-87.66471962,2450,0,FPE2806,1/9/17,1/9/18,2007,Nissan,Sentra,CZBI941,Gold,212652,0,Merle,Rubira,M,4/3/51,840-86-2894,Q459-2507-1707,9/17/19,IL,8/6/09,349-570-0498 ,mrubira@beemail.com,0
IE45580,KTZ1355,TT7246381,A-2017-BK854,5,,3,304660.4,1/7/17,1/12/17,0,1,41.94218017,-87.77981891,1210,0,KTZ1355,8/16/16,8/16/17,2004,Kia,Forte,AVLR994,Med Dk Blue,302496,0,Donn,Letchworth,M,11/29/49,674-07-8085,V570-9350-6011,10/22/19,IL,5/19/99,241-981-0552 ,dletchworth@life.com,0
AL88831,DHX5580,SU1573080,A-2016-LD784,3,,1,231549.7,4/17/16,4/17/16,0,1,41.80787826,-87.7142872,19100,1,DHX5580,10/22/15,10/21/16,2005,Chevrolet,Tahoe,GEFI426,Black,229944,0,Sheree,Disman,F,11/10/47,795-04-5117,E590-3104-4181,12/13/19,IL,3/5/13,324-584-0160 ,sdisman@gmxx.com,0
LH31342,MYV6502,SV8124010,A-2017-CR362,5,,1,47995.5,11/10/17,11/22/17,0,1,41.97228597,-87.68917799,39192,1,EDB4915,7/3/16,7/3/17,2015,Jeep,Wrangler,RHVB594,Silver,36288,0,Johnathon,Snoeyink,M,9/29/72,276-82-6032,Z193-8069-3808,9/2/19,IL,9/7/13,839-859-0874 ,jsnoeyink@zohoo.com,0
JA16949,NBB9380,XV4006446,A-2018-UT608,5,,4,148361.8,12/29/18,1/11/19,0,2,41.99761869,-87.68993948,36670,1,NBB9380,6/24/17,6/24/18,2011,Kia,Sportage,ZNLF251,Med Dk Blue,137916,0,Tony,Greener,M,5/11/67,875-96-4695,E294-7298-5369,11/9/21,IL,2/26/12,648-893-0234 ,tgreener@mooosend.com,0
MD46540,MSA6694,WV6682305,A-2017-SJ584,5,,3,157911.7,9/19/17,10/1/17,0,1,41.90939375,-87.77160833,1242,0,MSA6694,1/3/16,1/2/17,2010,Ford,Expedition,KSBF359,Silver,147552,0,Loraine,Hommes,F,2/4/57,771-32-6395,D934-8339-9798,12/30/21,IL,10/19/08,738-464-0278 ,lhommes@gmxx.com,0
AC44006,SWV5314,QU5462700,A-2018-TY216,4,,3,112332.7,9/20/18,9/22/18,0,1,41.87385159,-87.70116353,2070,0,SWV5314,2/1/17,2/1/18,2013,Toyota,Tacoma,PBBY123,Light Brown,97452,0,Jackson,Salow,M,1/7/56,244-52-0925,M710-4195-2642,7/3/21,IL,1/17/06,745-349-0743 ,jsalow@lightemail.com,0
LL03108,SAN2754,QX6356630,A-2017-KV742,1,,1,158389.2,8/3/17,8/12/17,0,1,41.9905322,-87.69925788,19960,1,SAN2754,10/12/16,10/12/17,2009,Toyota,Rav-4,LXZS825,Med Dark Green,148452,0,Andre,Gauen,M,6/12/53,227-59-2557,C135-4186-6110,8/31/18,IL,11/9/14,245-603-0871 ,agauen@freshmaail.com,0
HB28544,MER6687,PQ3834735,A-2018-FZ863,3,,3,330944.6,4/16/18,4/23/18,0,4,41.87290507,-87.71577827,2240,0,MER6687,9/1/17,9/1/18,2004,Jeep,Cherokee,AYZZ926,Light Brown,323628,0,Mollie,Goodale,F,12/6/49,835-82-3511,U735-9049-8368,7/8/18,IL,3/22/05,723-528-0502 ,mgoodale@fasstmail.com,0
FK38946,EXY5445,XY0135091,A-2016-WQ734,3,,3,96194.6,2/12/16,2/18/16,0,3,41.97975779,-87.66685579,1368.5,0,HIE9339,5/17/15,5/16/16,2012,Jeep,Wrangler,SOZV838,Silver,83520,0,Maxine,Balderaz,F,10/27/45,434-30-9045,S814-4121-1653,3/29/18,IL,1/25/10,221-311-0834 ,mbalderaz@freshmaail.com,0
KJ70558,NFG6471,UR3521773,A-2016-BT126,3,,1,158250.2,4/15/16,4/28/16,0,2,41.87618617,-87.67667397,2900,1,NFG6471,5/16/15,5/15/16,2008,Ford,E-Series,LMCJ887,Light Brown,144672,0,Chet,Kolacki,M,11/7/57,218-15-0403,E237-8039-5605,6/6/18,IL,3/5/17,735-334-0047 ,ckolacki@outloop.com,0
AI67619,OFI8977,RR6243149,A-2018-UH100,1,,1,212712.4,10/23/18,10/27/18,1,1,41.83030051,-87.67513202,17250,1,OFI8977,9/13/17,9/13/18,2008,Toyota,Camry,EUSR226,White,208692,0,Jeffery,Crewdson,M,10/5/75,848-84-8187,M375-1842-8408,6/23/21,IL,7/7/14,350-967-0949 ,jcrewdson@inboux.com,1
CG15540,KVA2573,SV4262773,A-2016-BM107,1,,3,113784.5,10/27/16,11/3/16,1,1,41.76843541,-87.66619662,16070,0,WIT9129,2/8/15,2/8/16,2011,Chevrolet,Express,GOXC680,Silver,108720,0,Benito,Bona,M,7/25/59,705-01-5508,U229-7043-4072,12/29/18,IL,8/27/10,750-328-0215 ,bbona@beemail.com,1
GA51774,AYR1834,ZO5267158,A-2018-UL234,1,,1,134384.3,10/4/18,10/16/18,0,4,41.90156995,-87.62805068,2320,1,AYR1834,10/1/17,10/1/18,2011,Volkswagen,Jetta,FHMG046,Silver,132384,0,Serena,Macali,F,8/27/57,366-27-1883,N857-8086-8118,9/16/19,IL,7/4/99,259-252-0869 ,smacali@fasstmail.com,0
AK38802,NEL8168,ZO1034286,A-2016-EQ539,1,,1,154668.1,11/9/16,11/20/16,0,6,41.75467175,-87.6151843,23270,1,JTF7424,11/18/15,11/17/16,2009,BMW,X5,PUAI898,Black,146496,0,Stacey,Fraide,M,5/27/98,171-71-8730,A914-7399-8004,9/11/21,IL,5/18/13,362-621-0576 ,sfraide@husshmail.com,0
AG07713,ALG6593,VZ0962679,A-2016-CT983,5,,3,215695.2,11/16/16,11/28/16,0,2,41.99494702,-87.67559118,2800,0,ALG6593,6/22/15,6/21/16,2007,Nissan,Rogue,VYLL764,Black,213624,0,Alva,Dentinger,F,1/21/71,274-23-6870,M782-6790-7665,10/25/20,IL,5/5/09,842-776-0717 ,adentinger@mailjeep.com,0
FA83668,PYM5849,PT7206215,A-2018-XT215,5,,3,243752.9,2/2/18,2/9/18,0,1,41.99661244,-87.76388952,1207.5,0,PYM5849,1/3/17,1/3/18,2007,Chevrolet,Silverado,DJQL859,Silver,230820,0,Malissa,Hopster,F,4/17/91,003-41-7595,U887-5091-6685,11/21/18,IL,10/24/06,746-449-0320 ,mhopster@inboux.com,0
BH93860,WCV8469,TP3280705,A-2017-QE941,5,,3,288559.8,12/13/17,12/25/17,0,3,41.84569191,-87.70398667,2210,0,WCV8469,10/2/16,10/2/17,2005,Toyota,Camry,PXVR209,Light Brown,282072,0,Mayra,Laczko,F,7/22/69,880-72-9682,A254-3732-1621,2/29/20,IL,5/7/00,842-715-0690 ,mlaczko@yahoot.com,0
GE83841,SFZ1287,OS8977364,A-2017-ZB327,1,,3,333193,8/22/17,8/25/17,0,1,41.98379071,-87.65676037,2870,0,SFZ1287,8/27/16,8/27/17,1999,Jeep,Wrangler,OGLI495,White,330252,0,Marion,Hutta,M,9/24/49,563-38-0488,A196-1063-2130,4/19/20,IL,11/24/05,728-386-0791 ,mhutta@freshmaail.com,0
AL70975,UDS3926,YN3514123,A-2018-AQ540,3,,1,179727.1,10/1/18,10/4/18,0,2,41.70836456,-87.53664293,32150,1,UDS3926,10/16/17,10/16/18,2009,Chevrolet,Equinox,YLNB357,Black,167100,0,Deidre,Slankard,F,5/21/77,495-46-3401,O155-9915-7127,7/19/21,IL,5/7/15,749-702-0370 ,dslankard@mooosend.com,0
EI65114,OKV7897,XY9871873,A-2016-PY639,2,,1,276095.7,6/16/16,6/17/16,0,4,41.89247371,-87.6369618,2840,1,OKV7897,10/16/15,10/15/16,2004,Toyota,4Runner,IDDR734,Silver,267264,0,Lowell,Paille,M,7/8/41,280-74-5993,Q383-5212-3458,1/20/19,IL,9/27/01,349-476-0790 ,lpaille@mmail.com,0
DC58278,FIT3330,ZO6268237,A-2016-UX792,3,,3,176085.3,12/6/16,12/18/16,0,1,41.84595344,-87.68562033,2360,0,FIT3330,9/6/15,9/5/16,2007,Ford,Edge,GAPH826,Med Dark Green,169344,0,Alberta,Lobe,F,4/7/67,265-43-4370,P728-5622-4844,10/10/19,IL,7/24/03,258-702-0376 ,alobe@mailjeep.com,0
KI57625,LAJ1404,YZ3695561,A-2017-SA921,1,,1,48924.8,5/16/17,5/30/17,0,1,41.94603713,-87.67867776,23241.5,1,IKC5525,2/15/16,2/14/17,2015,Chevrolet,Malibu,WEIO599,Light Brown,43824,0,Vesta,Breuer,F,6/15/55,055-19-5939,D129-1070-9437,4/11/18,IL,7/17/13,736-482-0170 ,vbreuer@mmail.com,0
EL35807,PWB8600,WV7522535,A-2016-VL761,1,,3,170098.8,12/14/16,12/17/16,0,1,41.86651389,-87.7057336,3013,0,PWB8600,1/23/15,1/23/16,2008,Toyota,Rav-4,MVHP453,Silver,167424,0,Trevor,Gird,M,6/1/49,159-86-2085,Z437-3932-4556,8/31/19,IL,8/6/05,259-403-0331 ,tgird@gmxx.com,0
HG90581,PBA4653,QU3273437,A-2016-PI440,2,,3,329389.3,5/29/16,6/4/16,0,1,41.8725215,-87.71702791,1300,0,PBA4653,8/26/15,8/25/16,1999,Subaru,Legacy,ZEFM445,Dark Red,319056,0,Tabatha,Tumbleston,F,2/25/91,500-10-6142,Y489-2986-8506,8/5/21,IL,6/14/09,738-612-0687 ,ttumbleston@life.com,0
AK19065,KAX4571,QO2915760,A-2018-AN861,3,,2,410733.3,12/22/18,1/1/19,0,2,41.75034044,-87.6731969,1480,0,QMC3379,3/3/17,3/3/18,2001,Honda,Odyssey,GITC268,Black,397032,0,Dorothea,Yezzi,F,8/24/95,669-21-0331,N215-9193-6639,5/21/18,IL,9/15/07,241-583-0135 ,dyezzi@beemail.com,0
MI74988,DAH5210,YS4338398,A-2018-PZ193,2,,1,119553.1,6/20/18,6/23/18,0,1,41.78297618,-87.68661845,24564,1,DAH5210,8/26/17,8/26/18,2012,Toyota,4Runner,YDEQ761,Med. Dark Gray,118452,0,Sebastian,Morishita,M,9/29/95,184-70-2584,J871-6142-2267,11/17/19,IL,10/23/04,247-310-0492 ,smorishita@lightemail.com,0
LI40709,QAO6318,UP3563314,A-2016-SE974,5,,1,140775.2,2/26/16,2/28/16,1,5,41.7933845,-87.71832373,34971.5,1,QAO6318,9/28/15,9/27/16,2009,Mercedes,GLC,MBKX825,Light Brown,136164,0,Mae,Guiden,F,10/14/62,626-35-8499,N105-3952-8195,2/25/19,IL,6/10/09,824-725-0179 ,mguiden@husshmail.com,0
GI24304,IEC2178,TN7709112,A-2018-BW682,3,,1,282572,7/6/18,7/10/18,1,1,42.01217058,-87.69017889,29740,1,IEC2178,9/13/17,9/13/18,2005,Kia,Forte,FRYX149,White,268440,0,Dana,Rothgeb,F,2/27/41,538-06-5227,R346-9098-3625,1/22/20,IL,1/25/04,750-223-0153 ,drothgeb@yahoot.com,0
